fname, cmd, raw.kb, zip.kb, dec.kb, elapsed.ms, eps, CR, MAE, RMSE, L.inf, PSNR.dB, tot-segs, deg-1, deg-2, deg-3, deg-4
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 4.900, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 5.000, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 5.100, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 5.200, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 5.300, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 5.400, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 5.500, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 5.600, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 5.700, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 5.800, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 5.900, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 6.000, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 6.100, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 6.200, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 6.300, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 6.400, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 6.500, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 6.600, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 6.700, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 6.800, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 6.900, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 7.000, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 7.100, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 7.200, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 7.300, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 7.400, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 7.500, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 7.600, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 7.700, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 7.800, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 29.211, 195.312, 0.003, 7.900, 6.686, 0.534, 0.662, 2.968, 38.655, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 23.078, 195.312, 0.003, 8.000, 8.463, 0.984, 1.232, 5.871, 33.260, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 23.078, 195.312, 0.003, 8.100, 8.463, 0.984, 1.232, 5.871, 33.260, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 23.078, 195.312, 0.003, 8.200, 8.463, 0.984, 1.232, 5.871, 33.260, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 23.078, 195.312, 0.003, 8.300, 8.463, 0.984, 1.232, 5.871, 33.260, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 23.078, 195.312, 0.003, 8.400, 8.463, 0.984, 1.232, 5.871, 33.260, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 23.078, 195.312, 0.003, 8.500, 8.463, 0.984, 1.232, 5.871, 33.260, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 23.078, 195.312, 0.003, 8.600, 8.463, 0.984, 1.232, 5.871, 33.260, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 23.078, 195.312, 0.003, 8.700, 8.463, 0.984, 1.232, 5.871, 33.260, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 23.078, 195.312, 0.003, 8.800, 8.463, 0.984, 1.232, 5.871, 33.260, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 23.078, 195.312, 0.003, 8.900, 8.463, 0.984, 1.232, 5.871, 33.260, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 23.078, 195.312, 0.003, 9.000, 8.463, 0.984, 1.232, 5.871, 33.260, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 23.078, 195.312, 0.003, 9.100, 8.463, 0.984, 1.232, 5.871, 33.260, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 23.078, 195.312, 0.003, 9.200, 8.463, 0.984, 1.232, 5.871, 33.260, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 23.078, 195.312, 0.006, 9.300, 8.463, 0.984, 1.232, 5.871, 33.260, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 23.078, 195.312, 0.003, 9.400, 8.463, 0.984, 1.232, 5.871, 33.260, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 23.078, 195.312, 0.003, 9.500, 8.463, 0.984, 1.232, 5.871, 33.260, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 23.078, 195.312, 0.003, 9.600, 8.463, 0.984, 1.232, 5.871, 33.260, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 23.078, 195.312, 0.003, 9.700, 8.463, 0.984, 1.232, 5.871, 33.260, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 23.078, 195.312, 0.003, 9.800, 8.463, 0.984, 1.232, 5.871, 33.260, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 23.078, 195.312, 0.003, 9.900, 8.463, 0.984, 1.232, 5.871, 33.260, 0, 0, 0, 0, 0
obs_temp_50000, ZFP, 195.312, 23.078, 195.312, 0.003, 10.000, 8.463, 0.984, 1.232, 5.871, 33.260, 0, 0, 0, 0, 0
